f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
0.793098,0.0154769,0.28724099999999997,0.0287166,0.24606,0.910674,0.865251,0.262492,0.705747,0.29183200000000004,0.963016,0.569613,0.236727,0.32725,0.467125,0.237407,0.812678,0.36550900000000003,0.263196,0.965208,0.491997,0.8484459999999999,0.5005189999999999,0.843907
0.845923,0.017988999999999998,0.26524899999999996,0.0227574,0.169739,0.840534,0.7191569999999999,0.16155999999999998,0.751678,0.484752,0.938968,0.627955,0.392315,0.198234,0.28869,0.117353,0.8802469999999999,0.530355,0.411049,0.976232,0.425068,0.9462229999999999,0.442725,0.938133
0.7893100000000001,0.0162308,0.27781300000000003,0.029022000000000003,0.25558000000000003,0.9118219999999999,0.858303,0.172016,0.763968,0.389074,0.957261,0.6419090000000001,0.24011799999999997,0.337066,0.48750699999999997,0.267398,0.807294,0.36249699999999996,0.262288,0.9498139999999999,0.47011400000000003,0.8631559999999999,0.488834,0.854459
0.829834,0.0191858,0.259934,0.023171999999999998,0.18338,0.8738309999999999,0.686933,0.187326,0.7521359999999999,0.513474,0.941635,0.622301,0.349115,0.21320799999999998,0.351033,0.137229,0.870136,0.485231,0.367883,0.9709450000000001,0.459454,0.9042479999999999,0.443695,0.911602
0.788888,0.0161094,0.290335,0.0232505,0.14643,0.885878,0.798199,0.26316799999999996,0.665259,0.287211,0.945959,0.5234340000000001,0.223045,0.34531,0.494125,0.255158,0.809194,0.340878,0.257088,0.955701,0.409538,0.9516319999999999,0.398437,0.9582649999999999
0.831628,0.016954499999999997,0.27865,0.0218931,0.11083299999999999,0.879373,0.730883,0.21170500000000003,0.680281,0.36850700000000003,0.9458979999999999,0.534126,0.34452,0.229818,0.353554,0.0856009,0.876202,0.482121,0.364657,0.9698129999999999,0.47364300000000004,0.902594,0.46452200000000005,0.908748
0.845815,0.0198575,0.267277,0.0225858,0.193037,0.893085,0.702611,0.167548,0.734232,0.498075,0.9550299999999999,0.616038,0.406607,0.177564,0.263972,0.11168199999999999,0.8816129999999999,0.542771,0.41948599999999997,0.969159,0.476153,0.9072290000000001,0.467591,0.911818
0.829209,0.0170194,0.27967,0.021236099999999997,0.12280799999999999,0.879408,0.709276,0.268631,0.67085,0.355925,0.9468260000000001,0.520624,0.341026,0.239877,0.341648,0.08107710000000001,0.867981,0.476195,0.365157,0.968397,0.481458,0.9077360000000001,0.471657,0.9158290000000001
0.794759,0.0151441,0.263821,0.0242173,0.20831999999999998,0.8204889999999999,0.757547,0.21577800000000003,0.752033,0.461081,0.933786,0.627099,0.21080900000000002,0.30559200000000003,0.449387,0.230883,0.779562,0.331983,0.282118,0.959901,0.45790600000000004,0.919543,0.457795,0.923573
0.795778,0.0158,0.275411,0.0237466,0.205587,0.923055,0.780566,0.140828,0.709607,0.46032700000000004,0.9635469999999999,0.5932930000000001,0.23973000000000003,0.304726,0.438783,0.21105700000000002,0.802678,0.37252399999999997,0.277568,0.952976,0.582356,0.8281879999999999,0.55175,0.8447399999999999
0.796153,0.0164619,0.28322800000000004,0.026415699999999997,0.217389,0.920198,0.8441780000000001,0.19156900000000002,0.700311,0.35832600000000003,0.9642370000000001,0.572667,0.25692,0.330932,0.47676999999999997,0.22146300000000002,0.835832,0.38614499999999996,0.269804,0.947902,0.58236,0.803272,0.571407,0.8099569999999999
0.8334809999999999,0.018757299999999998,0.307865,0.0242879,0.276632,0.9312389999999999,0.909108,0.387556,0.559072,0.195964,0.96745,0.423059,0.363925,0.18668900000000002,0.317602,0.144317,0.8495790000000001,0.49965600000000004,0.375105,0.959623,0.485037,0.8788590000000001,0.48576800000000003,0.87611
0.7864979999999999,0.0168699,0.2411,0.0219703,0.227213,0.80187,0.5861609999999999,0.251184,0.825277,0.561589,0.897317,0.684466,0.22857600000000003,0.354552,0.515545,0.259521,0.817934,0.349296,0.258155,0.93147,0.43892200000000003,0.929891,0.389768,0.953941
0.774766,0.0137886,0.253448,0.0225599,0.201726,0.8436969999999999,0.630193,0.226935,0.759357,0.547928,0.9322870000000001,0.632093,0.19814,0.362313,0.477099,0.298697,0.739229,0.320769,0.280093,0.9497530000000001,0.441191,0.961609,0.386416,0.988258
